v8-version,6,0,287,53,0
code-creation,Builtin,5,61005,0xe076b1b1f80,166,"ReflectGet"
code-creation,Builtin,5,61006,0xe076b1b2040,166,"ReflectGetOwnPropertyDescriptor"
code-creation,Builtin,5,61008,0xe076b1b2100,166,"ReflectGetPrototypeOf"
code-creation,Builtin,5,61010,0xe076b1b21c0,166,"ReflectHas"
code-creation,Builtin,5,61011,0xe076b1b2280,166,"ReflectIsExtensible"
code-creation,Builtin,5,61013,0xe076b1b2340,166,"ReflectOwnKeys"
code-creation,Builtin,5,61041,0xe076b1b2400,166,"ReflectPreventExtensions"
code-creation,Builtin,5,61044,0xe076b1b24c0,166,"ReflectSet"
code-creation,Builtin,5,61045,0xe076b1b2580,166,"ReflectSetPrototypeOf"
code-creation,Builtin,5,61047,0xe076b1b2640,166,"RestrictedStrictArgumentsPropertiesThrower"
code-creation,Builtin,5,61049,0xe076b1b2700,166,"HandleApiCallAsFunction"
code-creation,Builtin,5,61050,0xe076b1b27c0,166,"HandleApiCallAsConstructor"
code-creation,Builtin,5,61052,0xe076b1b2880,144,"InternalArrayCode"
code-creation,Builtin,5,61054,0xe076b1b2920,166,"GeneratorFunctionConstructor"
code-creation,Builtin,5,61055,0xe076b1b29e0,166,"AsyncGeneratorFunctionConstructor"
code-creation,Builtin,5,61057,0xe076b1b2aa0,2998,"ArrayMap"
code-creation,Builtin,5,61059,0xe076b1b3660,2828,"ArrayMapLoopContinuation"
code-creation,Builtin,5,61061,0xe076b1b4180,1997,"ArrayEvery"
code-creation,Builtin,5,61062,0xe076b1b4960,2880,"ArrayEveryLoopContinuation"
code-creation,Builtin,5,61064,0xe076b1b54a0,166,"UnsupportedThrower"
code-creation,Builtin,5,61078,0xe076b1b5560,166,"AsyncFunctionConstructor"
code-creation,Builtin,5,61079,0xe076b1b5620,1600,"AsyncFunctionAwaitCaught"
code-creation,Builtin,5,61081,0xe076b1b5c60,1576,"AsyncFunctionAwaitUncaught"
code-creation,Builtin,5,61083,0xe076b1b62a0,199,"AsyncFunctionAwaitRejectClosure"
code-creation,Builtin,5,61085,0xe076b1b6380,191,"AsyncFunctionAwaitResolveClosure"
code-creation,Builtin,5,61086,0xe076b1b6440,509,"AsyncFunctionPromiseCreate"
code-creation,Builtin,5,61088,0xe076b1b6640,211,"AsyncFunctionPromiseRelease"
code-creation,Builtin,5,61090,0xe076b1b6720,166,"CallSitePrototypeGetColumnNumber"
code-creation,Builtin,5,61091,0xe076b1b67e0,166,"CallSitePrototypeGetEvalOrigin"
code-creation,Builtin,5,61093,0xe076b1b68a0,166,"CallSitePrototypeGetFileName"
code-creation,Builtin,5,61095,0xe076b1b6960,166,"CallSitePrototypeGetFunction"
code-creation,Builtin,5,61096,0xe076b1b6a20,166,"CallSitePrototypeGetFunctionName"
code-creation,Builtin,5,61098,0xe076b1b6ae0,166,"CallSitePrototypeGetLineNumber"
code-creation,Builtin,5,61100,0xe076b1b6ba0,166,"CallSitePrototypeGetMethodName"
code-creation,Builtin,5,61101,0xe076b1b6c60,166,"CallSitePrototypeGetPosition"
code-creation,Builtin,5,61103,0xe076b1b6d20,166,"CallSitePrototypeGetScriptNameOrSourceURL"
code-creation,Builtin,5,61105,0xe076b1b6de0,166,"CallSitePrototypeGetThis"
code-creation,Builtin,5,61106,0xe076b1b6ea0,166,"CallSitePrototypeGetTypeName"
code-creation,Builtin,5,61108,0xe076b1b6f60,166,"CallSitePrototypeIsConstructor"
code-creation,Builtin,5,61110,0xe076b1b7020,166,"CallSitePrototypeIsEval"
code-creation,Builtin,5,61111,0xe076b1b70e0,166,"CallSitePrototypeIsNative"
code-creation,Builtin,5,61113,0xe076b1b71a0,166,"CallSitePrototypeIsToplevel"
code-creation,Builtin,5,61115,0xe076b1b7260,166,"CallSitePrototypeToString"
code-creation,Builtin,5,61116,0xe076b1b7320,795,"FastArrayPop"
code-creation,Builtin,5,61118,0xe076b1b7640,166,"ArrayPop"
code-creation,Builtin,5,61120,0xe076b1b7700,2692,"FastArrayPush"
code-creation,Builtin,5,61121,0xe076b1b81a0,166,"ArrayPush"
code-creation,Builtin,5,61123,0xe076b1b8260,1184,"FastArrayShift"
code-creation,Builtin,5,61125,0xe076b1b8700,166,"ArrayShift"
code-creation,Builtin,5,61126,0xe076b1b87c0,166,"ArrayUnshift"
code-creation,Builtin,5,61128,0xe076b1b8880,166,"ArraySlice"
code-creation,Builtin,5,61130,0xe076b1b8940,166,"ArraySplice"
code-creation,Builtin,5,61131,0xe076b1b8a00,1604,"ArrayIncludes"
code-creation,Builtin,5,61133,0xe076b1b9060,1340,"ArrayIndexOf"
code-creation,Builtin,5,61135,0xe076b1b95a0,534,"ArrayPrototypeKeys"
code-creation,Builtin,5,61136,0xe076b1b97c0,682,"ArrayPrototypeValues"
code-creation,Builtin,5,61138,0xe076b1b9a80,682,"ArrayPrototypeEntries"
code-creation,Builtin,5,61140,0xe076b1b9d40,229,"MakeQuadragenarianCodeYoungAgain"
code-creation,Builtin,5,61142,0xe076b1b9e40,229,"MakeQuinquagenarianCodeYoungAgain"
code-creation,Builtin,5,61143,0xe076b1b9f40,229,"MakeSexagenarianCodeYoungAgain"
code-creation,Builtin,5,61145,0xe076b1ba040,229,"MakeSeptuagenarianCodeYoungAgain"
code-creation,Builtin,5,61171,0xe076b1ba140,229,"MakeOctogenarianCodeYoungAgain"
code-creation,Builtin,5,61174,0xe076b1ba240,2003,"HasProperty"
code-creation,Builtin,5,61176,0xe076b1baa20,324,"CallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,61177,0xe076b1bab80,432,"TailCallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,61179,0xe076b1bad40,499,"TailCallFunction_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,61181,0xe076b1baf40,524,"TailCallFunction_ReceiverIsAny"
code-creation,Builtin,5,61183,0xe076b1bb160,389,"TailCallBoundFunction"
code-creation,Builtin,5,61185,0xe076b1bb300,270,"Call_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,61186,0xe076b1bb420,378,"TailCall_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,61188,0xe076b1bb5a0,378,"TailCall_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,61190,0xe076b1bb720,378,"TailCall_ReceiverIsAny"
code-creation,Builtin,5,61192,0xe076b1bb8a0,462,"CallWithSpread"
code-creation,Builtin,5,61193,0xe076b1bba80,230,"CallForwardVarargs"
code-creation,Builtin,5,61195,0xe076b1bbb80,230,"CallFunctionForwardVarargs"
code-creation,Builtin,5,61197,0xe076b1bbc80,458,"ConstructWithSpread"
code-creation,Builtin,5,61198,0xe076b1bbe60,230,"ConstructForwardVarargs"
code-creation,Builtin,5,61200,0xe076b1bbf60,230,"ConstructFunctionForwardVarargs"
code-creation,Builtin,5,61202,0xe076b1bc060,282,"JSConstructStubApi"
code-creation,Builtin,5,61203,0xe076b1bc180,379,"JSConstructStubGenericRestrictedReturn"
code-creation,Builtin,5,61205,0xe076b1bc300,619,"FastNewClosure"
code-creation,Builtin,5,61207,0xe076b1bc580,367,"FastNewFunctionContextEval"
code-creation,Builtin,5,61209,0xe076b1bc700,367,"FastNewFunctionContextFunction"
code-creation,Builtin,5,61210,0xe076b1bc880,749,"FastNewStrictArguments"
code-creation,Builtin,5,61212,0xe076b1bcb80,1360,"FastNewSloppyArguments"
code-creation,Builtin,5,61214,0xe076b1bd0e0,801,"FastNewRestParameter"
code-creation,Builtin,5,61215,0xe076b1bd420,378,"FastCloneRegExp"
code-creation,Builtin,5,61217,0xe076b1bd5a0,1256,"FastCloneShallowArrayTrack"
code-creation,Builtin,5,61219,0xe076b1bdaa0,1116,"FastCloneShallowArrayDontTrack"
code-creation,Builtin,5,61221,0xe076b1bdf00,832,"FastCloneShallowObject"
code-creation,Builtin,5,61222,0xe076b1be240,256,"JSEntryTrampoline"
code-creation,Builtin,5,61224,0xe076b1be340,256,"JSConstructEntryTrampoline"
code-creation,Builtin,5,61226,0xe076b1be440,145,"InterruptCheck"
code-creation,Builtin,5,61227,0xe076b1be4e0,145,"StackCheck"
code-creation,Builtin,5,61267,0xe076b1be580,915,"StringCharAt"
code-creation,Builtin,5,61269,0xe076b1be920,531,"StringCharCodeAt"
code-creation,Builtin,5,61271,0xe076b1beb40,492,"StringGreaterThanOrEqual"
code-creation,Builtin,5,61299,0xe076b1bed40,492,"StringLessThanOrEqual"
code-creation,Builtin,5,61301,0xe076b1bef40,786,"InterpreterEntryTrampoline"
code-creation,Builtin,5,61303,0xe076b1bf260,217,"InterpreterPushArgsThenCall"
code-creation,Builtin,5,61304,0xe076b1bf340,225,"InterpreterPushUndefinedAndArgsThenCall"
code-creation,Builtin,5,61306,0xe076b1bf440,217,"InterpreterPushArgsThenCallFunction"
code-creation,Builtin,5,61308,0xe076b1bf520,225,"InterpreterPushUndefinedAndArgsThenCallFunction"
code-creation,Builtin,5,61310,0xe076b1bf620,217,"InterpreterPushArgsThenCallWithFinalSpread"
code-creation,Builtin,5,61311,0xe076b1bf700,217,"InterpreterPushArgsThenTailCall"
code-creation,Builtin,5,61313,0xe076b1bf7e0,217,"InterpreterPushArgsThenTailCallFunction"
code-creation,Builtin,5,61315,0xe076b1bf8c0,212,"InterpreterPushArgsThenConstruct"
code-creation,Builtin,5,61316,0xe076b1bf9a0,221,"InterpreterPushArgsThenConstructFunction"
code-creation,Builtin,5,61318,0xe076b1bfa80,218,"InterpreterPushArgsThenConstructArray"
code-creation,Builtin,5,61320,0xe076b1bfb60,212,"InterpreterPushArgsThenConstructWithFinalSpread"
code-creation,Builtin,5,61322,0xe076b1bfc40,244,"InterpreterEnterBytecodeAdvance"
code-creation,Builtin,5,61323,0xe076b1bfd40,179,"InterpreterEnterBytecodeDispatch"
code-creation,Builtin,5,61325,0xe076b1bfe00,204,"InterpreterOnStackReplacement"
code-creation,Builtin,5,61358,0xe076b1bfee0,194,"CompileOptimized"
code-creation,Builtin,5,61361,0xe076b1bffc0,194,"CompileOptimizedConcurrent"
code-creation,Builtin,5,61363,0xe076b1c00a0,222,"InOptimizationQueue"
code-creation,Builtin,5,61364,0xe076b1c0180,347,"InstantiateAsmJs"
code-creation,Builtin,5,61366,0xe076b1c02e0,238,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,5,61368,0xe076b1c03e0,238,"MarkCodeAsExecutedOnce"
code-creation,Builtin,5,61369,0xe076b1c04e0,229,"MarkCodeAsExecutedTwice"
code-creation,Builtin,5,61371,0xe076b1c05e0,216,"NotifyDeoptimized"
code-creation,Builtin,5,61373,0xe076b1c06c0,221,"NotifySoftDeoptimized"
code-creation,Builtin,5,61374,0xe076b1c07a0,221,"NotifyLazyDeoptimized"
code-creation,Builtin,5,61376,0xe076b1c0880,217,"NotifyStubFailure"
code-creation,Builtin,5,61377,0xe076b1c0960,217,"NotifyStubFailureSaveDoubles"
code-creation,Builtin,5,61379,0xe076b1c0a40,199,"OnStackReplacement"
code-creation,Builtin,5,61381,0xe076b1c0b20,166,"HandleApiCall"
code-creation,Builtin,5,61382,0xe076b1c0be0,157,"AllocateInNewSpace"
code-creation,Builtin,5,61384,0xe076b1c0c80,164,"AllocateInOldSpace"
code-creation,Builtin,5,61386,0xe076b1c0d40,755,"CopyFastSmiOrObjectElements"
code-creation,Builtin,5,61387,0xe076b1c1040,620,"GrowFastDoubleElements"
code-creation,Builtin,5,61389,0xe076b1c12c0,592,"GrowFastSmiOrObjectElements"
code-creation,Builtin,5,61391,0xe076b1c1520,419,"NewUnmappedArgumentsElements"
code-creation,Builtin,5,61393,0xe076b1c16e0,243,"FrameDropperTrampoline"
code-creation,Builtin,5,61394,0xe076b1c17e0,190,"HandleDebuggerStatement"
code-creation,Builtin,5,61396,0xe076b1c18a0,194,"Return_DebugBreak"
code-creation,Builtin,5,61398,0xe076b1c1980,205,"Slot_DebugBreak"
code-creation,Builtin,5,61399,0xe076b1c1a60,330,"NonPrimitiveToPrimitive_String"
code-creation,Builtin,5,61401,0xe076b1c1bc0,243,"ToName"
code-creation,Builtin,5,61403,0xe076b1c1cc0,646,"ToInteger"
code-creation,Builtin,5,61404,0xe076b1c1f60,292,"ClassOf"
code-creation,Builtin,5,61406,0xe076b1c20a0,292,"Typeof"
code-creation,Builtin,5,61408,0xe076b1c21e0,207,"GetSuperConstructor"
code-creation,Builtin,5,61409,0xe076b1c22c0,1827,"LoadICProtoArray"
code-creation,Builtin,5,61411,0xe076b1c2a00,1843,"LoadICProtoArrayThrowIfNonexistent"
code-creation,Builtin,5,61413,0xe076b1c3140,6553,"KeyedLoadIC_Megamorphic"
code-creation,Builtin,5,61415,0xe076b1c4ae0,168,"KeyedLoadIC_Miss"
code-creation,Handler,4,61416,0xe076b1c4ba0,168,"An IC handler from the snapshot"
code-creation,Handler,4,61418,0xe076b1c4c60,1027,"An IC handler from the snapshot"
code-creation,Builtin,5,61420,0xe076b1c5080,17168,"KeyedStoreIC_Megamorphic"
code-creation,Builtin,5,61423,0xe076b1c93a0,17408,"KeyedStoreIC_Megamorphic_Strict"
code-creation,Builtin,5,61425,0xe076b1cd7a0,172,"KeyedStoreIC_Miss"
code-creation,Handler,4,61427,0xe076b1cd860,172,"An IC handler from the snapshot"
code-creation,Builtin,5,61428,0xe076b1cd920,168,"LoadGlobalIC_Miss"
code-creation,Handler,4,61430,0xe076b1cd9e0,168,"An IC handler from the snapshot"
code-creation,Builtin,5,61431,0xe076b1cdaa0,331,"LoadField"
code-creation,Handler,4,61433,0xe076b1cdc00,228,"An IC handler from the snapshot"
code-creation,Builtin,5,61435,0xe076b1cdd00,152,"LoadIC_Getter_ForDeopt"
code-creation,Builtin,5,61436,0xe076b1cdda0,168,"LoadIC_Miss"
code-creation,Handler,4,61438,0xe076b1cde60,168,"An IC handler from the snapshot"
code-creation,Builtin,5,61440,0xe076b1cdf20,2972,"LoadIC_Uninitialized"
code-creation,Builtin,5,61441,0xe076b1ceac0,172,"StoreIC_Miss"
code-creation,Builtin,5,61443,0xe076b1ceb80,155,"StoreIC_Setter_ForDeopt"
code-creation,Builtin,5,61445,0xe076b1cec20,3932,"StoreIC_Uninitialized"
code-creation,Builtin,5,61446,0xe076b1cfb80,4260,"StoreICStrict_Uninitialized"
code-creation,Builtin,5,61448,0xe076b1d0c40,1067,"DeleteProperty"
code-creation,Builtin,5,61450,0xe076b1d1080,1036,"CreateGeneratorObject"
code-creation,LoadIC,11,61452,0xe076b1d14a0,2643,"A load IC from the snapshot"
code-creation,Builtin,5,61454,0xe076b1d1f00,2567,"LoadIC_Noninlined"
code-creation,LoadIC,11,61455,0xe076b1d2920,156,"A load IC from the snapshot"
code-creation,KeyedLoadIC,13,61484,0xe076b1d29c0,4115,"A keyed load IC from the snapshot"
code-creation,KeyedLoadIC,13,61487,0xe076b1d39e0,156,"A keyed load IC from the snapshot"
code-creation,StoreIC,14,61489,0xe076b1d3a80,6932,"A store IC from the snapshot"
code-creation,StoreIC,14,61491,0xe076b1d55a0,156,"A store IC from the snapshot"
code-creation,StoreIC,14,61492,0xe076b1d5640,6932,"A store IC from the snapshot"
code-creation,StoreIC,14,61494,0xe076b1d7160,156,"A store IC from the snapshot"
code-creation,KeyedStoreIC,16,61496,0xe076b1d7200,7184,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,61498,0xe076b1d8e20,156,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,61499,0xe076b1d8ec0,7184,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,61501,0xe076b1daae0,156,"A keyed store IC from the snapshot"
code-creation,LoadGlobalIC,12,61503,0xe076b1dab80,3523,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,61505,0xe076b1db960,3475,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,61506,0xe076b1dc700,156,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,61508,0xe076b1dc7a0,156,"A load global IC from the snapshot"
code-creation,Builtin,5,61510,0xe076b1dc840,166,"NumberPrototypeToLocaleString"
code-creation,Builtin,5,61511,0xe076b1dc900,729,"Multiply"
code-creation,Builtin,5,61513,0xe076b1dcbe0,414,"BitwiseAnd"
code-creation,Builtin,5,61515,0xe076b1dcd80,414,"BitwiseOr"
code-creation,Builtin,5,61517,0xe076b1dcf20,414,"BitwiseXor"
code-creation,Builtin,5,61518,0xe076b1dd0c0,426,"ShiftLeft"
code-creation,Builtin,5,61520,0xe076b1dd280,426,"ShiftRight"
code-creation,Builtin,5,61522,0xe076b1dd440,581,"ShiftRightLogical"
code-creation,Builtin,5,61523,0xe076b1dd6a0,866,"LessThanOrEqual"
code-creation,Builtin,5,61525,0xe076b1dda20,866,"GreaterThanOrEqual"
code-creation,Builtin,5,61527,0xe076b1ddda0,443,"StrictEqual"
code-creation,Builtin,5,61529,0xe076b1ddf60,739,"AddWithFeedback"
code-creation,Builtin,5,61530,0xe076b1de260,607,"SubtractWithFeedback"
code-creation,Builtin,5,61532,0xe076b1de4c0,895,"MultiplyWithFeedback"
code-creation,Builtin,5,61534,0xe076b1de840,767,"DivideWithFeedback"
code-creation,Builtin,5,61535,0xe076b1deb40,875,"ModulusWithFeedback"
code-creation,Builtin,5,61537,0xe076b1deec0,547,"OrdinaryHasInstance"
code-creation,Builtin,5,61539,0xe076b1df100,534,"InstanceOf"
code-creation,Builtin,5,61541,0xe076b1df320,1995,"ForInFilter"
code-creation,Builtin,5,61542,0xe076b1dfb00,2027,"ForInNext"
code-creation,Builtin,5,61544,0xe076b1e0300,532,"ForInPrepare"
code-creation,Builtin,5,61546,0xe076b1e0520,6460,"PromiseFinally"
code-creation,Builtin,5,61548,0xe076b1e1e60,10488,"PromiseThenFinally"
code-creation,Builtin,5,61550,0xe076b1e4760,10488,"PromiseCatchFinally"
code-creation,Builtin,5,61552,0xe076b1e7060,156,"PromiseValueThunkFinally"
code-creation,Builtin,5,61553,0xe076b1e7100,183,"PromiseThrowerFinally"
code-creation,Builtin,5,61555,0xe076b1e71c0,299,"RegExpPrototypeDotAllGetter"
code-creation,Builtin,5,61557,0xe076b1e7300,166,"SharedArrayBufferPrototypeGetByteLength"
code-creation,Builtin,5,61559,0xe076b1e73c0,166,"SharedArrayBufferPrototypeSlice"
code-creation,Builtin,5,61560,0xe076b1e7480,1528,"AtomicsLoad"
code-creation,Builtin,5,61562,0xe076b1e7a80,2112,"AtomicsStore"
code-creation,Builtin,5,61564,0xe076b1e82c0,2268,"AtomicsExchange"
code-creation,Builtin,5,61577,0xe076b1e8ba0,3048,"AtomicsCompareExchange"
code-creation,Builtin,5,61579,0xe076b1e97a0,2340,"AtomicsAdd"
code-creation,Builtin,5,61581,0xe076b1ea0e0,2340,"AtomicsSub"
code-creation,Builtin,5,61583,0xe076b1eaa20,2340,"AtomicsAnd"
code-creation,Builtin,5,61585,0xe076b1eb360,2340,"AtomicsOr"
code-creation,Builtin,5,61586,0xe076b1ebca0,2340,"AtomicsXor"
code-creation,Builtin,5,61588,0xe076b1ec5e0,166,"AtomicsIsLockFree"
code-creation,Builtin,5,61590,0xe076b1ec6a0,166,"AtomicsWait"
code-creation,Builtin,5,61591,0xe076b1ec760,166,"AtomicsWake"
code-creation,Builtin,5,61593,0xe076b1ec820,166,"StringPrototypeLocaleCompare"
code-creation,Builtin,5,61595,0xe076b1ec8e0,278,"WasmCompileLazy"
code-creation,Builtin,5,61628,0xe076b1eca00,156,"WasmStackGuard"
code-creation,Builtin,5,61631,0xe076b1ecaa0,176,"ThrowWasmTrapUnreachable"
code-creation,Builtin,5,61633,0xe076b1ecb60,176,"ThrowWasmTrapMemOutOfBounds"
code-creation,Builtin,5,61634,0xe076b1ecc20,176,"ThrowWasmTrapDivByZero"
code-creation,Builtin,5,61636,0xe076b1ecce0,176,"ThrowWasmTrapDivUnrepresentable"
code-creation,Builtin,5,61638,0xe076b1ecda0,176,"ThrowWasmTrapRemByZero"
code-creation,Builtin,5,61639,0xe076b1ece60,176,"ThrowWasmTrapFloatUnrepresentable"
code-creation,Builtin,5,61641,0xe076b1ecf20,176,"ThrowWasmTrapFuncInvalid"
code-creation,Builtin,5,61643,0xe076b1ecfe0,176,"ThrowWasmTrapFuncSigMismatch"
code-creation,Builtin,5,61645,0xe076b1ed0a0,1112,"StringPrototypeToLowerCaseIntl"
code-creation,Builtin,5,61646,0xe076b1ed500,166,"StringPrototypeToUpperCaseIntl"
code-creation,BytecodeHandler,2,61728,0xe076b1ed5c0,160,"Wide"
code-creation,BytecodeHandler,2,61733,0xe076b1ed660,160,"ExtraWide"
code-creation,BytecodeHandler,2,61735,0xe076b1ed700,196,"LdaZero"
code-creation,BytecodeHandler,2,61737,0xe076b1ed7e0,200,"LdaSmi"
code-creation,BytecodeHandler,2,61739,0xe076b1ed8c0,204,"LdaUndefined"
code-creation,BytecodeHandler,2,61741,0xe076b1ed9a0,204,"LdaNull"
code-creation,BytecodeHandler,2,61744,0xe076b1eda80,204,"LdaTheHole"
code-creation,BytecodeHandler,2,61746,0xe076b1edb60,156,"LdaTrue"
code-creation,BytecodeHandler,2,61748,0xe076b1edc00,156,"LdaFalse"
code-creation,BytecodeHandler,2,61750,0xe076b1edca0,204,"LdaConstant"
code-creation,BytecodeHandler,2,61751,0xe076b1edd80,3876,"LdaGlobal"
code-creation,BytecodeHandler,2,61753,0xe076b1eecc0,3756,"LdaGlobalInsideTypeof"
code-creation,BytecodeHandler,2,61755,0xe076b1efb80,299,"StaGlobalSloppy"
code-creation,BytecodeHandler,2,61757,0xe076b1efcc0,299,"StaGlobalStrict"
code-creation,BytecodeHandler,2,61759,0xe076b1efe00,172,"PushContext"
code-creation,BytecodeHandler,2,61761,0xe076b1efec0,168,"PopContext"
code-creation,BytecodeHandler,2,61764,0xe076b1eff80,256,"LdaContextSlot"
code-creation,BytecodeHandler,2,61766,0xe076b1eff80,256,"LdaImmutableContextSlot"
code-creation,BytecodeHandler,2,61768,0xe076b1f0080,208,"LdaCurrentContextSlot"
code-creation,BytecodeHandler,2,61770,0xe076b1f0080,208,"LdaImmutableCurrentContextSlot"
code-creation,BytecodeHandler,2,61772,0xe076b1f0160,276,"StaContextSlot"
code-creation,BytecodeHandler,2,61774,0xe076b1f0280,228,"StaCurrentContextSlot"
code-creation,BytecodeHandler,2,61775,0xe076b1f0380,263,"LdaLookupSlot"
code-creation,BytecodeHandler,2,61777,0xe076b1f04a0,371,"LdaLookupContextSlot"
code-creation,BytecodeHandler,2,61779,0xe076b1f0620,3984,"LdaLookupGlobalSlot"
code-creation,BytecodeHandler,2,61781,0xe076b1f15c0,263,"LdaLookupSlotInsideTypeof"
code-creation,BytecodeHandler,2,61783,0xe076b1f16e0,371,"LdaLookupContextSlotInsideTypeof"
code-creation,BytecodeHandler,2,61785,0xe076b1f1860,3904,"LdaLookupGlobalSlotInsideTypeof"
code-creation,BytecodeHandler,2,61787,0xe076b1f27a0,267,"StaLookupSlotSloppy"
code-creation,BytecodeHandler,2,61789,0xe076b1f28c0,267,"StaLookupSlotStrict"
code-creation,BytecodeHandler,2,61791,0xe076b1f29e0,164,"Ldar"
code-creation,BytecodeHandler,2,61793,0xe076b1f2aa0,164,"Star"
code-creation,BytecodeHandler,2,61794,0xe076b1f2b60,176,"Mov"
code-creation,BytecodeHandler,2,61796,0xe076b1f2c20,3139,"LdaNamedProperty"
code-creation,BytecodeHandler,2,61798,0xe076b1f3880,319,"LdaKeyedProperty"
code-creation,BytecodeHandler,2,61800,0xe076b1f39c0,256,"LdaModuleVariable"
code-creation,BytecodeHandler,2,61802,0xe076b1f3ac0,407,"StaModuleVariable"
code-creation,BytecodeHandler,2,61804,0xe076b1f3c60,299,"StaNamedPropertySloppy"
code-creation,BytecodeHandler,2,61806,0xe076b1f3da0,299,"StaNamedPropertyStrict"
code-creation,BytecodeHandler,2,61808,0xe076b1f3ee0,299,"StaNamedOwnProperty"
code-creation,BytecodeHandler,2,61809,0xe076b1f4020,295,"StaKeyedPropertySloppy"
code-creation,BytecodeHandler,2,61811,0xe076b1f4160,295,"StaKeyedPropertyStrict"
code-creation,BytecodeHandler,2,61813,0xe076b1f42a0,323,"StaDataPropertyInLiteral"
code-creation,BytecodeHandler,2,61845,0xe076b1f4400,287,"CollectTypeProfile"
code-creation,BytecodeHandler,2,61848,0xe076b1f4520,992,"Add"
code-creation,BytecodeHandler,2,61850,0xe076b1f4900,756,"Sub"
code-creation,BytecodeHandler,2,61852,0xe076b1f4c00,1152,"Mul"
code-creation,BytecodeHandler,2,61854,0xe076b1f5080,932,"Div"
code-creation,BytecodeHandler,2,61877,0xe076b1f5440,1104,"Mod"
code-creation,BytecodeHandler,2,61882,0xe076b1f58a0,872,"BitwiseOr"
code-creation,BytecodeHandler,2,61884,0xe076b1f5c20,872,"BitwiseXor"
code-creation,BytecodeHandler,2,61886,0xe076b1f5fa0,872,"BitwiseAnd"
code-creation,BytecodeHandler,2,61887,0xe076b1f6320,884,"ShiftLeft"
code-creation,BytecodeHandler,2,61889,0xe076b1f66a0,884,"ShiftRight"
code-creation,BytecodeHandler,2,61891,0xe076b1f6a20,1112,"ShiftRightLogical"
code-creation,BytecodeHandler,2,61893,0xe076b1f6e80,395,"AddSmi"
code-creation,BytecodeHandler,2,61895,0xe076b1f7020,395,"SubSmi"
code-creation,BytecodeHandler,2,61897,0xe076b1f71c0,636,"MulSmi"
code-creation,BytecodeHandler,2,61898,0xe076b1f7440,467,"DivSmi"
code-creation,BytecodeHandler,2,61900,0xe076b1f7620,555,"ModSmi"
code-creation,BytecodeHandler,2,61902,0xe076b1f7860,552,"BitwiseOrSmi"
code-creation,BytecodeHandler,2,61904,0xe076b1f7aa0,552,"BitwiseXorSmi"
code-creation,BytecodeHandler,2,61906,0xe076b1f7ce0,552,"BitwiseAndSmi"
code-creation,BytecodeHandler,2,61908,0xe076b1f7f20,560,"ShiftLeftSmi"
code-creation,BytecodeHandler,2,61909,0xe076b1f8160,560,"ShiftRightSmi"
code-creation,BytecodeHandler,2,61911,0xe076b1f83a0,776,"ShiftRightLogicalSmi"
code-creation,BytecodeHandler,2,61913,0xe076b1f86c0,712,"Inc"
code-creation,BytecodeHandler,2,61915,0xe076b1f89a0,716,"Dec"
code-creation,BytecodeHandler,2,61917,0xe076b1f8c80,308,"ToBooleanLogicalNot"
code-creation,BytecodeHandler,2,61919,0xe076b1f8dc0,176,"LogicalNot"
code-creation,BytecodeHandler,2,61943,0xe076b1f8e80,380,"TypeOf"
code-creation,BytecodeHandler,2,61948,0xe076b1f9000,263,"DeletePropertyStrict"
code-creation,BytecodeHandler,2,61950,0xe076b1f9120,255,"DeletePropertySloppy"
code-creation,BytecodeHandler,2,61952,0xe076b1f9220,255,"GetSuperConstructor"
code-creation,BytecodeHandler,2,61954,0xe076b1f9320,1296,"CallAnyReceiver"
code-creation,BytecodeHandler,2,61956,0xe076b1f9840,1296,"CallProperty"
code-creation,BytecodeHandler,2,61958,0xe076b1f9d60,303,"CallProperty0"
code-creation,BytecodeHandler,2,61959,0xe076b1f9ea0,323,"CallProperty1"
code-creation,BytecodeHandler,2,61961,0xe076b1fa000,339,"CallProperty2"
code-creation,BytecodeHandler,2,61963,0xe076b1fa160,1456,"CallUndefinedReceiver"
code-creation,BytecodeHandler,2,61965,0xe076b1fa720,295,"CallUndefinedReceiver0"
code-creation,BytecodeHandler,2,61967,0xe076b1fa860,315,"CallUndefinedReceiver1"
code-creation,BytecodeHandler,2,61969,0xe076b1fa9a0,331,"CallUndefinedReceiver2"
code-creation,BytecodeHandler,2,61970,0xe076b1fab00,255,"CallWithSpread"
code-creation,BytecodeHandler,2,61972,0xe076b1fac00,1256,"TailCall"
code-creation,BytecodeHandler,2,61974,0xe076b1fb100,267,"CallRuntime"
